1989 	2007-06-09 	4 	6 	9 	15 	31
1988 	2007-06-06 	5 	6 	34 	40 	42
1987 	2007-06-02 	1 	7 	16 	26 	30
1986 	2007-05-30 	1 	10 	13 	17 	19
1985 	2007-05-26 	2 	5 	24 	26 	34
1984 	2007-05-23 	2 	8 	13 	24 	25
1983 	2007-05-19 	14 	20 	23 	29 	41
1982 	2007-05-16 	10 	21 	39 	41 	42
1981 	2007-05-12 	2 	5 	7 	19 	23
1980 	2007-05-09 	12 	13 	20 	40 	41
1979 	2007-05-05 	2 	11 	15 	35 	37
1978 	2007-05-02 	22 	23 	35 	36 	39
1977 	2007-04-28 	11 	15 	16 	18 	38
1976 	2007-04-25 	5 	7 	17 	21 	35
1975 	2007-04-21 	1 	4 	25 	30 	37
1974 	2007-04-18 	3 	12 	24 	27 	36
1973 	2007-04-14 	1 	8 	15 	33 	39
1972 	2007-04-11 	3 	6 	7 	15 	21
1971 	2007-04-07 	5 	8 	40 	41 	42
1970 	2007-04-04 	15 	26 	27 	28 	33
1969 	2007-03-31 	12 	16 	28 	33 	35
1968 	2007-03-28 	1 	8 	27 	36 	41
1967 	2007-03-24 	2 	3 	8 	13 	30
1966 	2007-03-21 	3 	12 	14 	29 	37
1965 	2007-03-17 	1 	9 	11 	14 	30
1964 	2007-03-14 	22 	23 	26 	27 	39
1963 	2007-03-10 	4 	15 	17 	24 	36
1962 	2007-03-07 	1 	7 	8 	26 	28
1961 	2007-03-03 	7 	13 	18 	27 	39
1960 	2007-02-28 	11 	14 	28 	32 	40
1959 	2007-02-24 	13 	27 	30 	33 	35
1958 	2007-02-21 	6 	8 	12 	14 	38
1957 	2007-02-17 	1 	6 	17 	22 	42
1956 	2007-02-14 	9 	12 	21 	24 	40
1955 	2007-02-10 	1 	4 	22 	23 	38
1954 	2007-02-07 	1 	9 	22 	25 	27
1953 	2007-02-03 	14 	16 	28 	31 	38
1952 	2007-01-31 	5 	17 	31 	33 	41
1951 	2007-01-27 	1 	3 	9 	25 	40
1950 	2007-01-24 	7 	15 	20 	26 	29
1949 	2007-01-20 	12 	27 	32 	38 	41
1948 	2007-01-17 	3 	10 	16 	23 	31
1947 	2007-01-13 	8 	22 	23 	26 	32
1946 	2007-01-10 	4 	5 	19 	24 	29
1945 	2007-01-06 	3 	5 	23 	25 	35
1944 	2007-01-03 	5 	6 	28 	34 	40
1943 	2006-12-30 	9 	10 	25 	27 	36
1942 	2006-12-27 	17 	27 	32 	33 	40
1941 	2006-12-23 	2 	7 	13 	32 	39
1940 	2006-12-20 	13 	26 	31 	32 	36
1939 	2006-12-16 	4 	10 	14 	23 	29
1938 	2006-12-13 	1 	8 	14 	37 	41
1937 	2006-12-09 	21 	24 	26 	35 	41
1936 	2006-12-06 	11 	13 	36 	37 	38
1935 	2006-12-02 	10 	11 	21 	35 	36
1934 	2006-11-29 	8 	15 	33 	38 	40
1933 	2006-11-25 	11 	17 	20 	29 	33
1932 	2006-11-22 	19 	29 	34 	40 	42
1931 	2006-11-18 	2 	3 	26 	27 	41
1930 	2006-11-15 	12 	15 	17 	37 	42
1929 	2006-11-11 	1 	2 	6 	24 	30
1928 	2006-11-08 	4 	13 	17 	19 	29
1927 	2006-11-04 	2 	6 	15 	20 	25
1926 	2006-11-01 	1 	2 	6 	28 	41
1925 	2006-10-28 	7 	16 	19 	32 	40
1924 	2006-10-25 	2 	20 	21 	24 	38
1923 	2006-10-21 	7 	15 	22 	31 	42
1922 	2006-10-18 	4 	17 	21 	25 	32
1921 	2006-10-14 	5 	15 	19 	30 	32
1920 	2006-10-11 	16 	19 	23 	25 	34
1919 	2006-10-07 	1 	7 	27 	29 	42
1918 	2006-10-04 	2 	12 	17 	27 	34
1917 	2006-09-30 	2 	10 	14 	41 	42
1916 	2006-09-27 	8 	10 	32 	33 	38
1915 	2006-09-23 	3 	13 	24 	36 	37
1914 	2006-09-20 	19 	20 	27 	28 	38
1913 	2006-09-16 	10 	19 	22 	26 	34
1912 	2006-09-13 	13 	16 	29 	35 	39
1911 	2006-09-10 	7 	15 	16 	32 	37
1910 	2006-09-06 	2 	13 	15 	21 	41
1909 	2006-09-02 	5 	11 	19 	24 	34
1908 	2006-08-30 	3 	7 	13 	22 	39
1907 	2006-08-26 	5 	12 	19 	24 	32
1906 	2006-08-23 	5 	26 	28 	37 	42
1905 	2006-08-19 	2 	3 	7 	15 	27
1904 	2006-08-16 	3 	14 	22 	36 	40
1903 	2006-08-12 	16 	17 	33 	36 	41
1902 	2006-08-09 	8 	17 	20 	35 	42
1901 	2006-08-05 	14 	16 	30 	35 	37
1900 	2006-08-02 	1 	2 	16 	30 	37
1899 	2006-07-29 	2 	6 	26 	37 	42
1898 	2006-07-26 	3 	4 	9 	22 	32
1897 	2006-07-22 	5 	6 	12 	21 	31
1896 	2006-07-19 	14 	15 	21 	29 	30
1895 	2006-07-15 	5 	10 	24 	25 	32
1894 	2006-07-12 	7 	13 	16 	25 	30
1893 	2006-07-08 	5 	22 	27 	28 	32
1892 	2006-07-05 	3 	12 	29 	30 	38
1891 	2006-07-01 	1 	8 	21 	26 	41
1890 	2006-06-28 	3 	9 	10 	23 	41
1889 	2006-06-24 	3 	25 	28 	37 	38
1888 	2006-06-21 	9 	16 	17 	30 	34
1887 	2006-06-17 	2 	14 	15 	16 	41
1886 	2006-06-14 	10 	22 	23 	33 	37
1885 	2006-06-10 	11 	20 	22 	33 	40
1884 	2006-06-07 	15 	23 	35 	37 	38
1883 	2006-06-03 	1 	6 	22 	24 	28
1882 	2006-05-31 	7 	12 	24 	27 	30
1881 	2006-05-27 	13 	14 	22 	26 	39
1880 	2006-05-24 	19 	20 	30 	31 	38
1879 	2006-05-20 	2 	4 	21 	31 	38
1878 	2006-05-17 	3 	32 	37 	40 	41
1877 	2006-05-13 	13 	14 	19 	31 	33
1876 	2006-05-10 	5 	10 	15 	38 	42
1875 	2006-05-06 	3 	4 	12 	16 	28
1874 	2006-05-03 	21 	25 	26 	37 	38
1873 	2006-04-29 	9 	14 	22 	33 	36
1872 	2006-04-26 	1 	12 	14 	34 	38
1871 	2006-04-22 	6 	8 	27 	34 	42
1870 	2006-04-19 	5 	8 	15 	25 	31
1869 	2006-04-15 	12 	16 	22 	28 	41
1868 	2006-04-12 	9 	15 	20 	27 	34
1867 	2006-04-08 	1 	7 	23 	34 	36
1866 	2006-04-05 	10 	18 	22 	27 	28
1865 	2006-04-01 	14 	15 	26 	40 	42
1864 	2006-03-29 	8 	14 	15 	20 	28
1863 	2006-03-25 	1 	24 	26 	37 	38
1862 	2006-03-22 	11 	21 	28 	31 	41
1861 	2006-03-18 	4 	6 	13 	32 	41
1860 	2006-03-15 	3 	9 	19 	22 	32
1859 	2006-03-11 	9 	22 	27 	39 	42
1858 	2006-03-08 	7 	11 	13 	19 	24
1857 	2006-03-04 	10 	12 	23 	28 	36
1856 	2006-03-01 	14 	17 	29 	32 	40
1855 	2006-02-25 	5 	15 	23 	35 	41
1854 	2006-02-22 	9 	16 	23 	33 	42
1853 	2006-02-18 	7 	8 	9 	10 	38
1852 	2006-02-15 	2 	7 	8 	10 	42
1851 	2006-02-11 	11 	26 	31 	36 	38
1850 	2006-02-08 	11 	21 	24 	31 	32
1849 	2006-02-04 	2 	3 	6 	12 	26
1848 	2006-02-01 	19 	24 	31 	33 	41
1847 	2006-01-28 	7 	17 	27 	34 	36
1846 	2006-01-25 	9 	27 	34 	36 	39
1845 	2006-01-21 	8 	9 	13 	28 	38
1844 	2006-01-18 	1 	7 	16 	30 	33
1843 	2006-01-14 	1 	21 	26 	28 	32
1842 	2006-01-11 	6 	22 	26 	30 	41
1841 	2006-01-07 	13 	14 	24 	34 	41
1840 	2006-01-04 	1 	21 	23 	25 	30
1839 	2005-12-31 	3 	14 	18 	33 	35
1838 	2005-12-28 	5 	27 	31 	34 	37
1837 	2005-12-24 	7 	20 	32 	33 	35
1836 	2005-12-21 	4 	7 	8 	13 	37
1835 	2005-12-17 	1 	5 	10 	14 	15
1834 	2005-12-14 	10 	17 	20 	35 	38
1833 	2005-12-10 	1 	2 	9 	15 	17
1832 	2005-12-07 	7 	14 	34 	36 	41
1831 	2005-12-03 	6 	12 	34 	40 	42
1830 	2005-11-30 	11 	12 	21 	30 	37
1829 	2005-11-26 	7 	9 	16 	29 	32
1828 	2005-11-23 	4 	13 	20 	32 	38
1827 	2005-11-19 	29 	33 	34 	38 	40
1826 	2005-11-16 	3 	4 	8 	25 	40
1825 	2005-11-12 	3 	10 	12 	15 	31
1824 	2005-11-09 	2 	16 	20 	25 	27
1823 	2005-11-05 	14 	19 	33 	36 	40
1822 	2005-11-02 	3 	22 	30 	31 	39
1821 	2005-10-29 	30 	32 	35 	37 	39
1820 	2005-10-26 	13 	20 	24 	31 	38
1819 	2005-10-22 	22 	25 	31 	33 	42
1818 	2005-10-19 	8 	24 	27 	36 	41
1817 	2005-10-15 	1 	8 	16 	36 	42
1816 	2005-10-12 	5 	8 	15 	18 	38
1815 	2005-10-08 	4 	7 	25 	29 	39
1814 	2005-10-05 	23 	24 	26 	32 	38
1813 	2005-10-01 	9 	11 	26 	29 	31
1812 	2005-09-28 	5 	7 	16 	17 	21
1811 	2005-09-24 	7 	13 	20 	31 	32
1810 	2005-09-21 	12 	16 	19 	20 	28
1809 	2005-09-17 	4 	26 	30 	32 	34
1808 	2005-09-14 	13 	22 	26 	28 	32
1807 	2005-09-10 	1 	14 	29 	31 	36
1806 	2005-09-07 	2 	5 	16 	20 	27
1805 	2005-09-03 	6 	15 	21 	39 	41
1804 	2005-08-31 	2 	8 	12 	22 	29
1803 	2005-08-27 	3 	9 	12 	25 	29
1802 	2005-08-24 	4 	8 	15 	33 	41
1801 	2005-08-20 	6 	7 	15 	16 	19
1800 	2005-08-17 	4 	20 	33 	34 	40
1799 	2005-08-13 	1 	18 	19 	20 	26
1798 	2005-08-10 	14 	19 	22 	33 	34
1797 	2005-08-06 	20 	22 	26 	28 	41
1796 	2005-08-03 	4 	13 	25 	35 	37
1795 	2005-07-30 	3 	4 	17 	28 	41
1794 	2005-07-27 	2 	4 	7 	19 	28
1793 	2005-07-23 	4 	8 	9 	22 	23
1792 	2005-07-20 	9 	13 	21 	28 	39
1791 	2005-07-16 	6 	23 	27 	31 	39
1790 	2005-07-13 	27 	32 	33 	36 	39
1789 	2005-07-09 	19 	28 	31 	33 	36
1788 	2005-07-06 	3 	6 	11 	33 	34
1787 	2005-07-02 	2 	4 	14 	17 	26
1786 	2005-06-29 	3 	5 	14 	16 	21
1785 	2005-06-25 	3 	12 	28 	29 	38
1784 	2005-06-22 	12 	16 	26 	32 	42
1783 	2005-06-18 	4 	11 	16 	27 	33
1782 	2005-06-15 	1 	6 	10 	15 	36
1781 	2005-06-11 	7 	9 	11 	14 	38
1780 	2005-06-08 	10 	11 	29 	38 	42
1779 	2005-06-04 	8 	9 	15 	33 	34
1778 	2005-06-01 	4 	14 	19 	20 	39
1777 	2005-05-28 	10 	11 	22 	26 	30
1776 	2005-05-25 	1 	3 	4 	6 	22
1775 	2005-05-21 	4 	19 	20 	30 	39
1774 	2005-05-18 	8 	18 	26 	38 	39
1773 	2005-05-14 	1 	6 	17 	21 	26
1772 	2005-05-11 	15 	21 	31 	39 	40
1771 	2005-05-07 	11 	14 	15 	17 	38
1770 	2005-05-04 	7 	14 	18 	24 	32
1769 	2005-04-30 	10 	12 	14 	29 	35
1768 	2005-04-27 	1 	9 	14 	25 	42
1767 	2005-04-23 	8 	14 	16 	19 	31
1766 	2005-04-20 	7 	10 	17 	22 	32
1765 	2005-04-16 	16 	23 	32 	37 	42
1764 	2005-04-13 	6 	19 	21 	39 	40
1763 	2005-04-09 	1 	4 	12 	17 	37
1762 	2005-04-06 	4 	5 	15 	17 	37
1761 	2005-04-02 	6 	18 	24 	29 	36
1760 	2005-03-30 	6 	7 	11 	31 	35
1759 	2005-03-26 	2 	19 	20 	27 	28
1758 	2005-03-23 	2 	5 	8 	10 	17
1757 	2005-03-19 	2 	10 	15 	16 	39
1756 	2005-03-16 	4 	7 	10 	19 	34
1755 	2005-03-12 	2 	7 	21 	22 	41
1754 	2005-03-09 	10 	13 	25 	28 	36
1753 	2005-03-05 	6 	16 	20 	25 	36
1752 	2005-03-02 	10 	15 	23 	31 	35
1751 	2005-02-26 	1 	4 	22 	28 	39
1750 	2005-02-23 	5 	12 	15 	18 	35
1749 	2005-02-19 	1 	15 	25 	27 	29
1748 	2005-02-16 	6 	8 	18 	26 	38
1747 	2005-02-12 	15 	26 	27 	29 	39
1746 	2005-02-09 	7 	21 	25 	35 	37
1745 	2005-02-05 	4 	6 	24 	35 	37
1744 	2005-02-02 	15 	27 	31 	35 	39
1743 	2005-01-29 	7 	17 	18 	20 	24
1742 	2005-01-26 	30 	31 	34 	37 	41
1741 	2005-01-22 	6 	16 	18 	20 	31
1740 	2005-01-19 	13 	19 	23 	33 	39
1739 	2005-01-15 	3 	5 	7 	13 	20
1738 	2005-01-12 	6 	11 	21 	38 	40
1737 	2005-01-08 	9 	19 	33 	34 	38
1736 	2005-01-05 	4 	13 	29 	35 	39
1735 	2005-01-01 	7 	15 	25 	29 	38
1734 	2004-12-29 	11 	14 	19 	24 	26
1733 	2004-12-25 	3 	8 	19 	29 	34
1732 	2004-12-22 	4 	19 	23 	26 	36
1731 	2004-12-18 	9 	21 	27 	39 	42
1730 	2004-12-15 	17 	24 	25 	26 	29
1729 	2004-12-11 	9 	13 	27 	33 	41
1728 	2004-12-08 	3 	4 	14 	27 	39
1727 	2004-12-04 	11 	18 	21 	25 	30
1726 	2004-12-01 	2 	15 	21 	31 	35
1725 	2004-11-27 	14 	24 	25 	34 	36
1724 	2004-11-24 	1 	9 	14 	26 	42
1723 	2004-11-20 	1 	11 	12 	13 	41
1722 	2004-11-17 	6 	16 	19 	25 	29
1721 	2004-11-13 	9 	15 	28 	30 	39
1720 	2004-11-10 	9 	17 	19 	26 	27
1719 	2004-11-06 	3 	5 	29 	31 	38
1718 	2004-11-03 	6 	8 	16 	38 	41
1717 	2004-10-30 	2 	13 	16 	19 	39
1716 	2004-10-27 	9 	14 	15 	17 	32
1715 	2004-10-23 	15 	22 	30 	33 	34
1714 	2004-10-20 	10 	16 	19 	21 	42
1713 	2004-10-16 	2 	11 	19 	31 	35
1712 	2004-10-13 	1 	15 	24 	27 	30
1711 	2004-10-09 	4 	10 	21 	36 	41
1710 	2004-10-06 	2 	7 	9 	12 	25
1709 	2004-10-02 	1 	12 	19 	35 	37
1708 	2004-09-29 	3 	9 	20 	21 	22
1707 	2004-09-25 	5 	10 	11 	15 	20
1706 	2004-09-22 	3 	7 	26 	39 	42
1705 	2004-09-18 	8 	14 	16 	26 	35
1704 	2004-09-15 	10 	17 	19 	36 	38
1703 	2004-09-11 	3 	8 	10 	18 	36
1702 	2004-09-08 	8 	11 	24 	25 	36
1701 	2004-09-04 	1 	9 	19 	26 	29
1700 	2004-09-01 	4 	8 	11 	23 	34
1699 	2004-08-28 	11 	24 	25 	33 	40
1698 	2004-08-25 	6 	8 	14 	30 	39
1697 	2004-08-21 	3 	11 	31 	34 	38
1696 	2004-08-18 	1 	7 	24 	30 	38
1695 	2004-08-14 	3 	9 	15 	17 	33
1694 	2004-08-11 	9 	11 	18 	35 	36
1693 	2004-08-07 	6 	7 	21 	29 	35
1692 	2004-08-04 	3 	16 	31 	35 	39
1691 	2004-07-31 	10 	14 	23 	24 	38
1690 	2004-07-28 	10 	12 	23 	30 	41
1689 	2004-07-24 	1 	6 	15 	18 	42
1688 	2004-07-21 	5 	20 	28 	29 	38
1687 	2004-07-17 	13 	17 	23 	24 	42
1686 	2004-07-14 	8 	12 	21 	26 	29
1685 	2004-07-10 	2 	10 	11 	37 	38
1684 	2004-07-07 	10 	11 	15 	30 	38
1683 	2004-07-03 	9 	15 	17 	18 	32
1682 	2004-06-30 	8 	28 	31 	38 	39
1681 	2004-06-26 	14 	15 	19 	28 	34
1680 	2004-06-23 	5 	15 	28 	34 	40
1679 	2004-06-19 	3 	13 	17 	20 	23
1678 	2004-06-16 	4 	9 	24 	31 	36
1677 	2004-06-12 	6 	15 	17 	41 	42
1676 	2004-06-09 	3 	6 	21 	29 	32
1675 	2004-06-05 	13 	16 	20 	24 	25
1674 	2004-06-02 	11 	17 	27 	28 	39
1673 	2004-05-29 	16 	20 	22 	24 	31
1672 	2004-05-26 	13 	17 	19 	31 	42
1671 	2004-05-22 	8 	26 	30 	31 	42
1670 	2004-05-19 	21 	25 	26 	28 	40
1669 	2004-05-15 	9 	11 	14 	20 	31
1668 	2004-05-12 	9 	15 	30 	31 	38
1667 	2004-05-08 	16 	18 	20 	29 	42
1666 	2004-05-05 	1 	3 	29 	30 	41
1665 	2004-05-01 	6 	10 	18 	27 	36
1664 	2004-04-28 	15 	32 	34 	40 	42
1663 	2004-04-24 	16 	17 	23 	36 	38
1662 	2004-04-21 	14 	29 	33 	38 	41
1661 	2004-04-17 	12 	13 	19 	26 	42
1660 	2004-04-14 	16 	21 	22 	28 	40
1659 	2004-04-10 	10 	13 	21 	22 	40
1658 	2004-04-07 	5 	7 	20 	35 	40
1657 	2004-04-03 	5 	14 	17 	30 	31
1656 	2004-03-31 	9 	13 	17 	29 	37
1655 	2004-03-27 	3 	7 	19 	27 	30
1654 	2004-03-24 	5 	11 	24 	33 	38
1653 	2004-03-20 	12 	19 	35 	37 	41
1652 	2004-03-17 	7 	8 	28 	29 	36
1651 	2004-03-13 	2 	13 	20 	25 	37
1650 	2004-03-10 	5 	6 	9 	18 	37
1649 	2004-03-06 	2 	3 	12 	32 	36
1648 	2004-03-03 	1 	9 	14 	36 	41
1647 	2004-02-28 	4 	7 	13 	17 	30
1646 	2004-02-25 	3 	7 	21 	23 	42
1645 	2004-02-21 	4 	15 	18 	21 	34
1644 	2004-02-18 	3 	10 	11 	37 	40
1643 	2004-02-14 	8 	11 	26 	31 	39
1642 	2004-02-11 	9 	13 	37 	38 	39
1641 	2004-02-07 	5 	11 	26 	40 	41
1640 	2004-02-04 	11 	20 	21 	22 	42
1639 	2004-01-31 	4 	10 	11 	18 	28
1638 	2004-01-28 	5 	7 	27 	29 	36
1637 	2004-01-24 	6 	7 	8 	20 	34
1636 	2004-01-21 	6 	8 	17 	18 	30
1635 	2004-01-17 	9 	12 	13 	14 	38
1634 	2004-01-14 	1 	3 	19 	24 	31
1633 	2004-01-10 	6 	13 	14 	27 	42
1632 	2004-01-07 	2 	3 	7 	15 	38
1631 	2004-01-03 	2 	9 	14 	18 	31
1630 	2003-12-31 	8 	11 	15 	26 	29
1629 	2003-12-27 	15 	18 	31 	32 	42
1628 	2003-12-24 	3 	9 	17 	31 	34
1627 	2003-12-20 	4 	8 	14 	32 	38
1626 	2003-12-17 	1 	6 	17 	30 	33
1625 	2003-12-13 	3 	10 	29 	32 	37
1624 	2003-12-10 	7 	11 	17 	20 	36
1623 	2003-12-06 	3 	4 	15 	23 	28
1622 	2003-12-03 	11 	16 	22 	32 	35
1621 	2003-11-29 	1 	5 	11 	15 	17
1620 	2003-11-26 	1 	26 	30 	35 	38
1619 	2003-11-22 	8 	11 	16 	30 	34
1618 	2003-11-19 	4 	28 	35 	37 	39
1617 	2003-11-15 	4 	5 	10 	11 	40
1616 	2003-11-12 	8 	13 	24 	25 	39
1615 	2003-11-08 	16 	17 	20 	27 	37
1614 	2003-11-05 	6 	10 	13 	29 	30
1613 	2003-11-01 	10 	21 	22 	30 	38
1612 	2003-10-29 	11 	20 	23 	27 	40
1611 	2003-10-25 	4 	9 	10 	21 	29
1610 	2003-10-22 	7 	14 	16 	28 	39
1609 	2003-10-18 	1 	6 	27 	29 	41
1608 	2003-10-15 	7 	11 	20 	31 	39
1607 	2003-10-11 	4 	5 	17 	23 	32
1606 	2003-10-08 	5 	16 	21 	26 	28
1605 	2003-10-04 	16 	18 	32 	34 	42
1604 	2003-10-01 	12 	16 	23 	38 	41
1603 	2003-09-27 	5 	8 	9 	19 	37
1602 	2003-09-24 	22 	26 	27 	28 	30
1601 	2003-09-20 	8 	16 	22 	26 	35
1600 	2003-09-17 	3 	6 	11 	26 	31
1599 	2003-09-13 	11 	16 	23 	33 	40
1598 	2003-09-10 	2 	10 	14 	16 	31
1597 	2003-09-06 	5 	14 	15 	28 	31
1596 	2003-09-03 	4 	7 	20 	32 	34
1595 	2003-08-30 	7 	27 	33 	37 	42
1594 	2003-08-27 	14 	16 	19 	25 	28
1593 	2003-08-23 	7 	13 	19 	26 	30
1592 	2003-08-20 	2 	30 	33 	38 	39
1591 	2003-08-16 	1 	8 	12 	32 	37
1590 	2003-08-13 	1 	10 	11 	15 	30
1589 	2003-08-09 	7 	12 	15 	23 	28
1588 	2003-08-06 	1 	7 	24 	39 	41
1587 	2003-08-02 	12 	16 	18 	19 	38
1586 	2003-07-30 	7 	15 	28 	35 	36
1585 	2003-07-26 	6 	12 	13 	18 	31
1584 	2003-07-23 	7 	8 	10 	12 	28
1583 	2003-07-19 	3 	8 	19 	27 	40
1582 	2003-07-16 	5 	7 	19 	26 	27
1581 	2003-07-12 	2 	7 	16 	19 	23
1580 	2003-07-09 	8 	16 	23 	36 	37
1579 	2003-07-05 	18 	20 	26 	37 	42
1578 	2003-07-02 	10 	18 	24 	25 	26
1577 	2003-06-28 	1 	15 	32 	34 	38
1576 	2003-06-25 	3 	17 	34 	37 	39
1575 	2003-06-21 	6 	13 	14 	40 	42
1574 	2003-06-18 	11 	14 	20 	24 	29
1573 	2003-06-14 	2 	29 	31 	32 	38
1572 	2003-06-11 	2 	9 	23 	31 	33
1571 	2003-06-07 	24 	32 	36 	39 	42
1570 	2003-06-04 	1 	2 	20 	37 	41
1569 	2003-05-31 	2 	3 	9 	24 	37
1568 	2003-05-28 	15 	23 	33 	37 	41
1567 	2003-05-24 	8 	13 	14 	24 	33
1566 	2003-05-21 	9 	14 	15 	37 	40
1565 	2003-05-17 	4 	16 	18 	22 	41
1564 	2003-05-14 	7 	11 	23 	28 	40
1563 	2003-05-10 	4 	8 	15 	18 	21
1562 	2003-05-07 	1 	4 	7 	11 	30
1561 	2003-05-03 	2 	4 	15 	25 	40
1560 	2003-04-30 	2 	20 	30 	34 	36
1559 	2003-04-26 	3 	14 	26 	37 	39
1558 	2003-04-23 	1 	8 	18 	30 	42
1557 	2003-04-19 	8 	14 	20 	29 	34
1556 	2003-04-16 	1 	6 	12 	19 	30
1555 	2003-04-12 	5 	14 	31 	34 	35
1554 	2003-04-09 	10 	27 	33 	38 	39
1553 	2003-04-05 	8 	24 	33 	34 	35
1552 	2003-04-02 	6 	10 	14 	27 	33
1551 	2003-03-29 	5 	7 	14 	31 	41
1550 	2003-03-26 	17 	27 	28 	34 	35
1549 	2003-03-22 	7 	12 	20 	23 	41
1548 	2003-03-19 	8 	13 	23 	30 	36
1547 	2003-03-15 	17 	21 	36 	40 	41
1546 	2003-03-12 	5 	6 	16 	31 	35
1545 	2003-03-08 	8 	9 	18 	29 	30
1544 	2003-03-05 	6 	18 	23 	39 	40
1543 	2003-03-01 	9 	17 	18 	29 	42
1542 	2003-02-26 	1 	16 	22 	38 	42
1541 	2003-02-22 	5 	15 	25 	34 	40
1540 	2003-02-19 	10 	26 	28 	36 	40
1539 	2003-02-15 	1 	20 	22 	23 	31
1538 	2003-02-12 	15 	19 	21 	28 	36
1537 	2003-02-08 	5 	7 	21 	27 	36
1536 	2003-02-05 	2 	11 	30 	37 	41
1535 	2003-02-01 	10 	36 	37 	39 	41
1534 	2003-01-29 	5 	7 	9 	10 	12
1533 	2003-01-25 	4 	7 	17 	20 	38
1532 	2003-01-22 	9 	26 	34 	36 	42
1531 	2003-01-18 	1 	2 	6 	12 	32
1530 	2003-01-15 	2 	3 	7 	8 	18
1529 	2003-01-11 	11 	17 	28 	29 	40
1528 	2003-01-08 	1 	15 	26 	27 	34
1527 	2003-01-04 	2 	16 	22 	34 	41
1526 	2003-01-01 	4 	9 	17 	20 	33
1525 	2002-12-28 	3 	7 	18 	25 	32
1524 	2002-12-25 	5 	13 	19 	21 	41
1523 	2002-12-21 	2 	5 	8 	21 	35
1522 	2002-12-18 	2 	3 	28 	30 	34
1521 	2002-12-14 	19 	22 	28 	29 	30
1520 	2002-12-11 	5 	17 	27 	30 	40
1519 	2002-12-07 	2 	15 	26 	27 	39
1518 	2002-12-04 	15 	21 	23 	25 	35
1517 	2002-11-30 	7 	9 	20 	37 	41
1516 	2002-11-27 	13 	15 	26 	28 	35
1515 	2002-11-23 	3 	15 	21 	29 	31
1514 	2002-11-20 	3 	7 	9 	34 	41
1513 	2002-11-16 	11 	17 	26 	31 	37
1512 	2002-11-13 	12 	34 	36 	40 	42
1511 	2002-11-09 	13 	28 	32 	39 	40
1510 	2002-11-06 	5 	14 	17 	28 	42
1509 	2002-11-02 	2 	3 	17 	18 	38
1508 	2002-10-30 	6 	13 	21 	24 	25
1507 	2002-10-26 	7 	13 	22 	34 	35
1506 	2002-10-23 	6 	18 	24 	27 	33
1505 	2002-10-19 	5 	7 	9 	17 	19
1504 	2002-10-16 	4 	16 	17 	23 	39
1503 	2002-10-12 	1 	8 	15 	16 	21
1502 	2002-10-09 	1 	3 	16 	28 	32
1501 	2002-10-05 	2 	14 	24 	27 	38
1500 	2002-10-02 	9 	22 	30 	31 	36
1499 	2002-09-28 	1 	7 	14 	17 	26
1498 	2002-09-25 	7 	13 	22 	25 	32
1497 	2002-09-21 	6 	19 	23 	27 	35
1496 	2002-09-18 	11 	15 	20 	23 	42
1495 	2002-09-14 	2 	11 	24 	25 	35
1494 	2002-09-11 	7 	12 	19 	22 	41
1493 	2002-09-07 	7 	13 	18 	21 	26
1492 	2002-09-04 	8 	9 	27 	30 	31
1491 	2002-08-31 	9 	17 	31 	35 	39
1490 	2002-08-28 	10 	13 	35 	38 	41
1489 	2002-08-24 	7 	9 	14 	25 	36
1488 	2002-08-21 	3 	6 	23 	24 	35
1487 	2002-08-17 	1 	4 	13 	16 	39
1486 	2002-08-14 	19 	28 	29 	40 	41
1485 	2002-08-10 	4 	14 	36 	40 	41
1484 	2002-08-07 	14 	16 	25 	31 	37
1483 	2002-08-03 	2 	4 	6 	25 	41
1482 	2002-07-31 	2 	5 	7 	14 	25
1481 	2002-07-27 	3 	4 	5 	22 	36
1480 	2002-07-24 	8 	13 	15 	31 	40
1479 	2002-07-20 	6 	22 	29 	40 	41
1478 	2002-07-17 	8 	12 	16 	19 	20
1477 	2002-07-13 	12 	16 	27 	28 	30
1476 	2002-07-10 	1 	8 	23 	29 	42
1475 	2002-07-06 	6 	15 	27 	28 	40
1474 	2002-07-03 	4 	14 	33 	39 	40
1473 	2002-06-29 	6 	13 	24 	36 	41
1472 	2002-06-26 	6 	7 	10 	18 	23
1471 	2002-06-22 	7 	11 	15 	16 	17
1470 	2002-06-19 	8 	11 	12 	21 	26
1469 	2002-06-15 	9 	13 	14 	18 	37
1468 	2002-06-12 	11 	17 	19 	34 	40
1467 	2002-06-08 	3 	20 	24 	25 	41
1466 	2002-06-05 	11 	22 	24 	28 	38
1465 	2002-06-01 	25 	26 	28 	29 	36
1464 	2002-05-29 	6 	7 	14 	27 	40
1463 	2002-05-25 	6 	17 	22 	32 	38
1462 	2002-05-22 	2 	4 	5 	14 	21
1461 	2002-05-18 	2 	3 	22 	24 	40
1460 	2002-05-15 	5 	22 	27 	34 	36
1459 	2002-05-11 	22 	23 	24 	26 	31
1458 	2002-05-08 	3 	4 	6 	15 	34
1457 	2002-05-04 	9 	13 	19 	28 	31
1456 	2002-05-01 	1 	16 	29 	37 	41
1455 	2002-04-27 	7 	17 	21 	30 	35
1454 	2002-04-24 	2 	20 	28 	39 	41
1453 	2002-04-20 	11 	25 	31 	35 	38
1452 	2002-04-17 	9 	10 	12 	34 	40
